match_idx,y,w_b1,w_b2,w_b3,w_b4,pH_mix,pD_mix,pA_mix,pH_eq,pD_eq,pA_eq
1138,0,0.6255085396720229,0.11680433673447445,0.1365222633924144,0.12116486020108816,0.4842838228836314,0.3174378971472084,0.19827827996916025,0.4601804402394569,0.3054819345892675,0.23433762517127565
1139,1,0.5228746229108068,0.15130192763069827,0.16957891773534792,0.15624453172314698,0.5018197745323683,0.29923001196236015,0.19895021350527164,0.4830857728047338,0.3133177190380865,0.20359650815717972
1140,1,0.6103223215088859,0.12068655559909991,0.14149387934417756,0.12749724354783668,0.30691643679943853,0.294050547242319,0.3990330159582425,0.3038517312221826,0.28795284283788425,0.4081954259399332
1141,0,0.7165607559817972,0.0869710134087004,0.10592443430236952,0.09054379630713273,0.553362336616338,0.25040741628899804,0.1962302470946639,0.6001624866977353,0.22511412688341292,0.17472338641885174
1142,2,0.7179397880121358,0.08649741328411356,0.10543053623199192,0.09013226247175861,0.5278168629392412,0.2680114593779459,0.20417167768281294,0.5609335971525029,0.25194762294586914,0.1871187799016281
1143,1,0.5226517804942402,0.15144906143742884,0.16962589209761103,0.15627326597071986,0.4173439638372906,0.4052735140939684,0.177382522068741,0.4499037797165589,0.3971054820400252,0.15299073824341586
1144,1,0.5070078996885024,0.15525046371551726,0.17450452773266695,0.1632371088633134,0.49363890764869556,0.3546146977773701,0.1517463945739344,0.5111310077076887,0.36177611428344364,0.1270928780088677
1145,2,0.7042478049359708,0.09009932899021796,0.11009836449940966,0.09555450157440154,0.47733168924946845,0.31963530259004175,0.20303300816048978,0.5192873651513136,0.32630349091384275,0.15440914393484376
1146,0,0.7048820264904887,0.08988122716287432,0.10987275496822213,0.09536399137841489,0.5071113209046556,0.3296862153786625,0.16320246371668198,0.5192397411130849,0.3631474810270768,0.11761277785983835
1147,0,0.7169167148645438,0.08687161370970865,0.10578691786596728,0.09042475355978026,0.20172849614737715,0.5771207567627598,0.22115074708986301,0.22794178682374747,0.5617544230737245,0.21030379010252814
1148,1,0.5066232441675322,0.15543382755465673,0.17461488259784905,0.16332804567996198,0.2778043009435586,0.5882012314226314,0.1339944676338101,0.28736618305575196,0.595755966941725,0.11687785000252315
1149,0,0.5078779501713673,0.1549413488888439,0.17421066087819695,0.16297004006159185,0.24815701635773593,0.4820179154551959,0.2698250681870682,0.26372380036154575,0.4957805242264908,0.24049567541196334
1150,0,0.7171107365070579,0.08680485990325587,0.10571748276953224,0.09036692082015406,0.561226114044365,0.26312510835022973,0.1756487776054053,0.556829115251833,0.2726250977237502,0.17054578702441678
1151,0,0.7166467098201154,0.08699249614035401,0.10587125710409932,0.09048953693543131,0.47640280123036266,0.37240433728838146,0.1511928614812559,0.5043722552934548,0.3592214588133239,0.13640628589322143
1152,2,0.71753966786312,0.08665505657093027,0.10556495793982638,0.09024031762612336,0.665209094335937,0.11288015735514158,0.22191074830892152,0.7221864657155097,0.11225673199623591,0.1655568022882543
1153,1,0.5222352181228908,0.15160596426018985,0.16976372326580152,0.1563950943511178,0.33861311606124506,0.3299632818682512,0.3314236020705037,0.3285828948990742,0.34156771185562756,0.32984939324529816
1154,0,0.5225411459793415,0.1514627993782943,0.1696743273567529,0.1563217272856112,0.41211057959490793,0.4394412766148662,0.14844814379022597,0.41504258193440857,0.42704706655680863,0.15791035150878283
1155,0,0.7177620220851078,0.08658630786769686,0.1054819798522358,0.09016969019495961,0.6414000287460973,0.2132289335345802,0.14537103771932244,0.6636328777697168,0.2285161056453785,0.10785101658490473
1156,2,0.52344613359865,0.15109143154526453,0.169387795859578,0.1560746389965075,0.16925743469444732,0.21392283247727745,0.6168197328282752,0.14830981773081214,0.2209583479616386,0.6307318343075493
1157,1,0.6250003215261393,0.11699459419656966,0.1366941383528881,0.12131094592440299,0.2602633280509958,0.45365938644762493,0.2860772855013793,0.2201491755123555,0.4921739872052083,0.28767683728243626
1158,0,0.705215321357683,0.0897309769464417,0.10976967077332576,0.09528403092254953,0.4930151677552222,0.11246153107298607,0.39452330117179163,0.49341586073856747,0.11723078815050482,0.3893533511109277
1159,0,0.5225289950461094,0.15143388183733755,0.16969253031819911,0.15634459279835386,0.6317424494864754,0.14933915301367298,0.21891839749985162,0.6342487119423832,0.14989108561417144,0.21586020244344536
1160,2,0.5224850182676741,0.15146857721806747,0.1696994042857275,0.15634700022853087,0.25595419949687176,0.14630663604639582,0.5977391644567324,0.23596035176489638,0.13242282034753353,0.6316168278875701
1161,2,0.6115932706971061,0.12021917532480747,0.1410631136285067,0.12712444034957976,0.2206613295668533,0.24339022543673225,0.5359484449964145,0.2414606699231425,0.2313446800909063,0.5271946499859511
1162,0,0.5084285223159221,0.1547210890057912,0.17403502585517325,0.1628153628231134,0.47097434782015235,0.3123914820444648,0.21663417013538297,0.4648621724760424,0.3120789047542169,0.2230589227697406
1163,0,0.6115055798903011,0.12023479100510368,0.14109992933536963,0.12715969976922567,0.3456620025529438,0.14510714313912673,0.5092308543079295,0.3160921722186161,0.1425887967640368,0.5413190310173471
1164,2,0.6259203562996519,0.11667105514069426,0.13637398471547194,0.12103460384418196,0.343412657085561,0.12641534002982854,0.5301720028846105,0.3574224573282139,0.14848644118222312,0.4940911014895629
1165,0,0.625370242786007,0.11684500568065777,0.13657382208226096,0.12121092945107426,0.6936287401467066,0.16814968564053195,0.13822157421276146,0.6729073043683331,0.14840829347389328,0.1786844021577736
1166,0,0.7163639870474162,0.08709102655084257,0.10597188270024671,0.09057310370149455,0.44351111656175385,0.24615283204479388,0.3103360513934523,0.4988331240388167,0.21184517200674788,0.28932170395443535
1167,0,0.5220736364654378,0.15164871884962214,0.16982485506660214,0.15645278961833797,0.4529847120649483,0.23012948844755376,0.31688579948749784,0.4465219313905074,0.23800283170496558,0.31547523690452717
1168,2,0.6104380768375282,0.1206247634788035,0.14146284781528817,0.12747431186838024,0.3556640364236258,0.3959519988689084,0.24838396470746585,0.3541142284735203,0.3809709060618729,0.26491486546460674
1169,0,0.5221453391200727,0.15163730589240038,0.16979452613177973,0.1564228288557471,0.3323429742561482,0.25189746241065747,0.4157595633331944,0.34227376193517034,0.23996297520045765,0.41776326286437204
1170,2,0.6250706476976077,0.11701483374263384,0.13665027343262992,0.12126424512712851,0.5014963340748233,0.25379725816791604,0.24470640775726063,0.5066603467670628,0.19319571103645392,0.30014394219648327
1171,0,0.7178873596636149,0.08652905424865706,0.10544332802600427,0.09014025806172395,0.44445719265368466,0.21514864962106658,0.3403941577252487,0.4686036405171743,0.17524450086842316,0.3561518586144025
1172,0,0.6244700223250484,0.1171829911342336,0.13687784736406836,0.12146913917664974,0.5357081794662353,0.1727908465212234,0.2915009740125413,0.500145945450104,0.20225374989820696,0.297600304651689
1173,0,0.6253766178828853,0.11689274527016234,0.13655005175371457,0.12118058509323776,0.6746575713443542,0.2597887868428796,0.06555364181276624,0.6866836075830968,0.25036404791518785,0.06295234450171547
1174,1,0.6111259906274557,0.12038873822076517,0.14122246085634013,0.12726281029543907,0.5058341112348862,0.18604684819303946,0.3081190405720744,0.5093831674828345,0.19477901737814146,0.295837815139024
1175,0,0.7167695367995772,0.08691750699911611,0.10584167167032721,0.0904712845309794,0.6605385716793822,0.1997981416290119,0.13966328669160588,0.6632634718041308,0.20937094404793766,0.12736558414793156
1176,2,0.522184760056033,0.15163137744670507,0.1697777051210296,0.1564061573762324,0.3652867509706045,0.38681941005374615,0.24789383897564943,0.4002467944716691,0.38080452667041786,0.21894867885791303
1177,1,0.6098754201446913,0.12082468497748337,0.14165653280233426,0.12764336207549112,0.24607740441237855,0.2961033465730249,0.45781924901459653,0.26274129563410464,0.29260983406917335,0.44464887029672195
1178,0,0.6246580187029135,0.11712041828090339,0.13681090271481097,0.12141066030137208,0.5656384668081799,0.4042306920354105,0.030130841156409634,0.6077373962879875,0.3815723690772199,0.010690234634792618
1179,0,0.7038985300814379,0.09023471154630977,0.11021597593083743,0.09565078244141494,0.36940876852849197,0.5571585771931544,0.07343265427835362,0.38481737250665937,0.5530271438320353,0.06215548366130529
1180,1,0.5076238833535007,0.15503299241673885,0.17429589687604333,0.16304722735371707,0.22225460965442725,0.5512781831752612,0.22646720717031157,0.20749613586139287,0.5512802422598253,0.2412236218787817
1181,0,0.6254964691607622,0.11684498539719987,0.1365107665450175,0.12114777889702039,0.5173527346671437,0.3831015529344627,0.09954571239839352,0.48273818807301144,0.3971552041335816,0.12010660779340698
1182,0,0.6107800043789448,0.12050481094040753,0.1413444880231583,0.12737069665748948,0.6888040641718487,0.30867724281975567,0.0025186930083955904,0.7226972503519132,0.27174092459092014,0.005561825057166642
1183,0,0.7169368522774864,0.08686754621690355,0.10577845519716841,0.0904171463084417,0.669078272558351,0.27524187509980097,0.055679852341848086,0.7196873486805392,0.2451789469123619,0.03513370440709893
1184,1,0.7173994939039812,0.08669897990866196,0.10561701189083084,0.09028451429652615,0.6078776231803765,0.341998701455415,0.05012367536420842,0.6236879973506836,0.35134534954874025,0.02496665310057619
1185,0,0.7176281681322689,0.08660862335391596,0.10554030285594306,0.09022290565787193,0.46369537716387493,0.325870358376508,0.21043426445961705,0.45976129954746203,0.3288415629597673,0.2113971374927707
1186,0,0.7170961572125288,0.08682673529345898,0.10571529833022869,0.0903618091637835,0.4022152322227748,0.25492993633376726,0.342854831443458,0.36577377158678653,0.2522356657024396,0.38199056271077386
1187,1,0.5073905445017175,0.15511577924127434,0.17437475704471078,0.16311891921229738,0.27634214987568223,0.3557946305039379,0.36786321962037993,0.29202554166764155,0.34244039258181264,0.36553406575054587
1188,0,0.7173873955081043,0.08670613811673412,0.10562002646194173,0.09028643991321976,0.475274975041382,0.0966355797915087,0.4280894451671094,0.46139828745062955,0.12076917997305765,0.41783253257631275
1189,2,0.5226957258551259,0.1513874456118496,0.16963043317381743,0.15628639535920708,0.7924767088781255,0.07756760726203558,0.12995568385983897,0.7645445948621697,0.09310083585400526,0.1423545692838251
1190,1,0.7172068148239095,0.08674062096077077,0.10569678807962539,0.09035577613569422,0.6130831976988595,0.25867804266886824,0.12823875963227213,0.61030334146233,0.26205796610964005,0.1276386924280298
1191,2,0.5223576933318496,0.15153828321813465,0.16973232451967535,0.15637169893034047,0.13304038839695873,0.6608588061091525,0.20610080549388882,0.10942454500137294,0.6811944426130402,0.20938101238558698
1192,0,0.5220811406616935,0.15169603783894423,0.16980113527502344,0.15642168622433886,0.42075214786082354,0.3089029980318162,0.2703448541073602,0.4472180320552689,0.3098968927902707,0.2428850751544603
1193,2,0.7179782926494581,0.08648400413974881,0.10541682729028828,0.09012087592050484,0.5539393912231617,0.13479704556820993,0.3112635632086284,0.6087292235898932,0.08575896530352976,0.30551181110657705
1194,1,0.7180207622172159,0.08645549427639447,0.10540772864189918,0.09011601486449035,0.4660665189227797,0.47597245846627656,0.05796102261094373,0.5149362888939905,0.47629984927761115,0.00876386182839833
1195,0,0.7168218203403032,0.08691250957306285,0.10581725713736351,0.09044841294927046,0.4545614626559167,0.061515324192205054,0.48392321315187814,0.45199995628012485,0.11419243939116099,0.43380760432871407
1196,2,0.6245746506874986,0.11714455771132104,0.13684214593452232,0.12143864566665823,0.6057764219601358,0.2223281081136162,0.17189546992624802,0.6425732009322375,0.18476639561013292,0.17266040345762965
1197,0,0.7170729551820553,0.08683144806543767,0.10572503738191011,0.09037055937059707,0.45866150181543136,0.13840936969738965,0.4029291284871789,0.4569743725471133,0.10798296593743965,0.43504266151544707
1198,2,0.5074365031718746,0.15511249739019767,0.17435376881486883,0.16309723062305898,0.6261996795797464,0.22657958995615649,0.1472207304640972,0.6133781935372411,0.23555735652134752,0.15106444994141147
1199,1,0.6254822037728932,0.11685159810027843,0.13651504231033412,0.1211511558164942,0.28855745622212264,0.17329530483649877,0.5381472389413786,0.29392811556945003,0.14592948775268616,0.5601423966778638
1200,0,0.7177069505279552,0.08659242714406096,0.10550731991116717,0.09019330241681679,0.7427860563079093,0.24094818229822956,0.01626576139386126,0.7938139800570667,0.19477270406477562,0.011413315878157634
1201,0,0.7179042271783321,0.08652296044050765,0.10543741909892197,0.09013539328223827,0.5958232361058917,0.12368654154149562,0.2804902223526127,0.6059553399447851,0.13367927402208651,0.26036538603312837
1202,2,0.6247680266275538,0.1170664877815019,0.13677919618622533,0.12138628940471896,0.6272265903635933,0.16429236567750555,0.20848104395890116,0.6009596014683659,0.14883485248715267,0.2502055460444813
1203,0,0.7047600558098134,0.08991470594157427,0.10991982072633025,0.09540541752228204,0.34642197886471343,0.4615228139265848,0.1920552072087017,0.37465107323198993,0.449280533105296,0.17606839366271407
1204,1,0.5232413740528615,0.15116465463683118,0.16945719900878184,0.15613677230152545,0.5364450015353787,0.2567802098961705,0.20677478856845077,0.5327956132205713,0.24312977132823904,0.22407461545118953
1205,1,0.7042235481635252,0.09007209662255843,0.11012244739648167,0.09558190781743478,0.4123266790438189,0.5471610312688091,0.040512289687371965,0.414940925203143,0.5060113704499436,0.07904770434691333
1206,1,0.5078037250257957,0.15495087371665522,0.1742427875235915,0.16300261373395758,0.33396130038495536,0.5901655408809969,0.07587315873404782,0.3174281547611691,0.6025762568764654,0.07999558836236535
1207,0,0.5218340105917405,0.1517712225843324,0.16989048556897093,0.15650428125495625,0.4252270115002391,0.16392970769811072,0.41084328080165017,0.434557737946705,0.17685896716235608,0.38858329489093885
1208,0,0.5070295873834788,0.15525227477945458,0.17449321591094966,0.16322492192611693,0.6346895334062853,0.022929330121852297,0.3423811364718624,0.5989800956849962,0.04316897916345351,0.3578509251515503
1209,2,0.6246673071729972,0.11710948082389709,0.13681097851100524,0.1214122334921004,0.5938253330289728,0.06222638998011409,0.3439482769909131,0.5917334009230745,0.03325073956720763,0.37501585950971783
1210,0,0.625283891746409,0.11692180202425596,0.13658384987229957,0.12121045635703545,0.4876960251005672,0.09649691487118146,0.4158070600282513,0.5058156450398185,0.05090433676330087,0.44328001819688057
1211,1,0.6244883233442065,0.11721142601651921,0.13685644064628838,0.12144380999298596,0.4776750176621117,0.3172548190938523,0.20507016324403612,0.4870457984365823,0.3077372139216077,0.2052169876418101
1212,1,0.5239239574934886,0.15089487634720117,0.1692367101929025,0.1559444559664078,0.7082632345362071,0.2663464862219757,0.025390279241817262,0.6920996584857207,0.2879646681271733,0.019935673387105977
1213,1,0.7170994867450913,0.08678196279401444,0.10573325991093181,0.09038529054996244,0.2287118871883945,0.33438208915116985,0.4369060236604358,0.19716629646585032,0.397382689372629,0.40545101416152063
1214,0,0.7172724192086601,0.08671498771764195,0.10567465393997257,0.0903379391337254,0.5438151382636222,0.19591481798381083,0.2602700437525671,0.5284938323564405,0.1822306554769966,0.28927551216656283
1215,2,0.5230956436211965,0.15126831694915505,0.16948476867026777,0.15615127075938073,0.5523067360042235,0.13320907870723409,0.31448418528854244,0.5445909347858426,0.11384253208622744,0.3415665331279298
1216,2,0.5083022195554435,0.15476079533086257,0.17407984982361258,0.16285713529008142,0.35054635300334,0.49528200725371874,0.1541716397429413,0.3896365792675653,0.4698450780382736,0.14051834269416116
1217,0,0.508138235056157,0.15478899524189252,0.1741478275934067,0.16292494210854389,0.3343477365437548,0.11325651915544785,0.5523957443007974,0.3267029716075989,0.11838741003676079,0.5549096183556402
1218,1,0.5077199844068606,0.1549561391454961,0.17428132805006458,0.16304254839757867,0.3428024193574043,0.14601787806480293,0.5111797025777928,0.38535520383764554,0.11344178192380826,0.5012030142385462
1219,0,0.717214735063997,0.08676078788743065,0.10568390434785457,0.09034057270071771,0.38963321336682594,0.07963609489145855,0.5307306917417155,0.42194187872411426,0.04537572024807829,0.5326824010278075
1220,0,0.6248308585641854,0.11708221640244848,0.1367410209875771,0.12134590404578897,0.41320397975624923,0.28888988776854674,0.2979061324752039,0.4397773817571143,0.2776471233222627,0.28257549492062295
1221,1,0.7039772595231265,0.09020663756784636,0.11018840425800834,0.09562769865101865,0.6200013261062589,0.30501338279867474,0.07498529109506628,0.6474259421802488,0.3049085110591236,0.04766554676062758
1222,1,0.5069405723115489,0.15528567410731203,0.17452253844669552,0.1632512151344436,0.6002527101053097,0.2022474672048824,0.1974998226898079,0.6101626107904978,0.20888031057610673,0.18095707863339536
1223,0,0.7165645298303078,0.08699681012696878,0.10591118769180474,0.09052747235091864,0.5114713170691557,0.3485193736196905,0.14000930931115377,0.581565547792907,0.309630247987167,0.10880420421992601
1224,0,0.6114408913646291,0.1202917424133732,0.1411077083270283,0.12715965789496936,0.4121680242402693,0.2151943252092345,0.37263765055049614,0.3875231607457705,0.23070788033138298,0.3817689589228465
1225,0,0.609934121430128,0.12087578626617113,0.14160562183029304,0.1275844704734078,0.45328410952676135,0.31985996731983485,0.22685592315340386,0.42724746995614404,0.3426074373452938,0.23014509269856218
1226,1,0.6099516688335301,0.12083962039015045,0.14161235345648485,0.12759635731983468,0.38585032156114973,0.37069520688339785,0.24345447155545247,0.3633443303872898,0.38754498469954296,0.24911068491316724
1227,0,0.6241304051733693,0.11735240981842257,0.13697446771415503,0.12154271729405312,0.4220977134261316,0.26606359716098715,0.31183868941288123,0.42359794851270915,0.27361190019320997,0.3027901512940808
1228,2,0.7051996694007298,0.08971940416874348,0.10978260255655607,0.09529832387397053,0.3660587694599002,0.3930245310471706,0.24091669949292915,0.3390366233975371,0.3815795006244455,0.2793838759780173
1229,2,0.5066194102985384,0.15541608621412287,0.17462418125410076,0.1633403222332379,0.5861002583809908,0.18433678627673128,0.22956295534227789,0.5999451989357523,0.17530623361511075,0.224748567449137
1230,2,0.7049158267692156,0.08984477888996863,0.10987151477718324,0.09536787956363252,0.6200973497450829,0.15105830374782922,0.22884434650708796,0.675044583663965,0.15351861533534722,0.1714368010006877
1231,0,0.5228246874626807,0.1513585386612005,0.16957943450863458,0.15623733936748416,0.5214148706849449,0.14548106313825027,0.3331040661768049,0.4966451250066107,0.15973104023486884,0.3436238347585205
1232,0,0.7044650186570409,0.09002563231676525,0.11002066103735364,0.09548868798884017,0.5421040517009407,0.22839120875651497,0.22950473954254433,0.5199795731279067,0.2509105804098834,0.22910984646221
1233,0,0.7051991844733214,0.08974130433950361,0.1097733358577157,0.09528617532945925,0.4874600003760009,0.3921803067607215,0.12035969286327763,0.4624082448163248,0.3995227546241102,0.13806900055956509
1234,0,0.7038933078943086,0.09022635378034151,0.11022224523098868,0.09565809309436117,0.5419007206580719,0.3201681495175044,0.13793112982442376,0.5206460586577363,0.3199801879274315,0.15937375341483226
1235,1,0.7042690980235635,0.09008301693370634,0.11009469542432838,0.09555318961840173,0.4318561804407933,0.41300590147825045,0.1551379180809562,0.44103120019581754,0.44337209315556597,0.11559670664861643
1236,0,0.5070286443681726,0.15523385082972216,0.17450139289938962,0.16323611190271559,0.6340741494994495,0.307020324134515,0.05890552636603534,0.6319215269326988,0.3229041885399483,0.04517428452735303
1237,2,0.6246281934049053,0.11718118838554457,0.1367995964342099,0.1213910217753403,0.5465046658708732,0.08507983617562583,0.3684154979535009,0.5721704257565029,0.05048770152595395,0.37734187271754316
1238,0,0.5224222667871687,0.1515585340872563,0.16969208276975556,0.1563271163558193,0.6652244749357297,0.06748605474003502,0.26728947032423533,0.6780913787353345,0.032292071790469244,0.2896165494741961
1239,0,0.5232448415269262,0.15115281697539498,0.16946051040149998,0.15614183109617885,0.6454366385732127,0.1370540900952674,0.21750927133151998,0.641077109035257,0.14213803839498895,0.21678485256975397
1240,0,0.6253292682854924,0.11689821673185737,0.13657134925774048,0.12120116572490966,0.27666816922492943,0.5071004084801656,0.2162314222949049,0.2634337874156564,0.5179074237101824,0.2186587888741612
1241,0,0.6108360484041399,0.12053378146276539,0.1413043406795406,0.12732582945355425,0.481430321647117,0.14946576929907118,0.36910390905381185,0.4840037006033926,0.13581816268398497,0.3801781367126224
1242,0,0.5084552951008375,0.15471536726564683,0.17402439563843533,0.16280494199508025,0.49050875094893615,0.1349027259283879,0.37458852312267604,0.48128772483941845,0.14418307970453062,0.37452919545605085
1243,2,0.5231965472716632,0.15117481599968144,0.1694748777583425,0.1561537589703128,0.7014015070826433,0.01032350634678598,0.2882749865705707,0.7069678651150676,0.0074187881792176814,0.2856133467057148
1244,1,0.7178572741660221,0.08652265789289129,0.10546144610081859,0.09015862184026809,0.2666762045845936,0.4472854113783151,0.28603838403709136,0.27212607241318554,0.46461589132389375,0.2632580362629207
1245,2,0.6256291140680413,0.11680395700994692,0.1364621866292861,0.12110474229272569,0.41708853178478317,0.23864445616867525,0.34426701204654153,0.43343405754251235,0.20524411366167927,0.36132182879580843
1246,1,0.5066685176450353,0.15537289571949575,0.17461837994922905,0.16334020668623989,0.459809233455948,0.119400210805651,0.4207905557384011,0.49095132056287494,0.12146602963098437,0.3875826498061407
1247,0,0.624580884894145,0.11714878208076861,0.13683720944399144,0.12143312358109493,0.5362136758139582,0.3639644163460203,0.09982190784002169,0.5427540476514213,0.3819605785025539,0.0752853738460248
1248,0,0.5071801120218518,0.1551693357841949,0.17445471596563178,0.16319583622832162,0.8819815013656438,0.09211952667491215,0.025898971959443934,0.8883704101029674,0.0876831701154041,0.02394641978162851
1249,1,0.6252777615263371,0.11693614885113605,0.13658072581058145,0.12120536381194541,0.46395726980095137,0.26524256764251736,0.2708001625565312,0.47176328720893407,0.2655656826667745,0.2626710301242915
1250,1,0.6244135092813657,0.11722270873187851,0.13688895484578031,0.1214748271409754,0.4844397179081409,0.3083777717251319,0.20718251036672725,0.5025129316045674,0.3295655574783794,0.16792151091705307
1251,1,0.7165666057147935,0.08700569396536902,0.10590623049412747,0.09052146982571012,0.5348950581455515,0.2947375601790549,0.17036738167539373,0.5097863267584472,0.3143784140307954,0.17583525921075743
1252,0,0.5222241029127546,0.15160511712949495,0.1697695327832025,0.15640124717454804,0.625646314270356,0.22748943009010247,0.14686425563954156,0.6304341884191534,0.21893242104421748,0.1506333905366291
1253,2,0.6103160661822792,0.12071325673545757,0.14148558853435877,0.12748508854790444,0.35923933630854116,0.15959242462236667,0.481168239069092,0.3360504283069157,0.17087807233979738,0.4930714993532869
1254,2,0.5239113343624225,0.15092459362895566,0.1692303195054423,0.1559337525031794,0.8070123694829275,0.13563061992665765,0.05735701059041489,0.8012796242266323,0.16288413239859828,0.035836243374769386
1255,0,0.6114881797709921,0.12026739540098552,0.1410946485421045,0.12714977628591795,0.4697187501078731,0.20975135624537167,0.32052989364675516,0.4733208252317105,0.1522839551070677,0.37439521966122186
1256,1,0.7045383810798591,0.08997332639490939,0.11000632674108535,0.09548196578414628,0.4488896917848031,0.2735170417727733,0.2775932664424235,0.43608371486601927,0.27237363456989233,0.29154265056408835
1257,0,0.6253690317562784,0.11688955184180459,0.13655521904700577,0.12118619735491117,0.39290545561977985,0.2787359933445271,0.32835855103569317,0.3584218303399483,0.3555410703994108,0.28603709926064086
1258,0,0.7166165847612824,0.08695531423652782,0.10590291411349394,0.09052518688869565,0.2698477733468826,0.37580592804634916,0.35434629860676836,0.27142269891380405,0.3632423093934289,0.36533499169276706
1259,0,0.7165631778267101,0.08698003849185701,0.10591923945354398,0.09053754422788882,0.48263667965490076,0.3156376819692728,0.2017256383758263,0.4641636140289918,0.29232963201873535,0.2435067539522727
1260,1,0.7164382267884772,0.08704122024629665,0.1059559687204747,0.09056458424475153,0.5961947616316686,0.26576536989674865,0.13803986847158267,0.5947230942077797,0.2882356912669141,0.11704121452530618
1261,0,0.6114737246059683,0.1202382892115771,0.14111423077193821,0.12717375541051648,0.3534543056069768,0.40217252788458807,0.24437316650843505,0.348979067222616,0.4041625246496593,0.24685840812772475
1262,1,0.7042853034476224,0.09008195352373895,0.11008697164567385,0.09554577138296476,0.30824874260913593,0.37721586262409984,0.3145353947667643,0.3123395498199909,0.38406067354169937,0.3035997766383097
1263,0,0.6248694763300343,0.11707394195350415,0.1367252946483207,0.12133128706814099,0.26743859694852734,0.4152774417530632,0.3172839612984095,0.3078973747982057,0.42523416219055393,0.26686846301124023
1264,0,0.7170704792118353,0.0868349130670417,0.10572477615057695,0.09036983157054598,0.4642322631537209,0.2864005350356254,0.24936720181065378,0.481566032376556,0.28358586388512536,0.23484810373831874
1265,0,0.5081605820527638,0.15478708904551028,0.17413775279001048,0.16291457611171536,0.3351322046533032,0.36387140733115514,0.3009963880155416,0.3305942021136236,0.360546087652772,0.3088597102336044
1266,0,0.5067850818363466,0.15531405482228483,0.17458631008948966,0.16331455325187874,0.42888113425497987,0.09630640220780648,0.47481246353721374,0.42176535080974986,0.09805054138517072,0.4801841078050795
1267,1,0.5082953361587763,0.15473372434723426,0.17409453706376485,0.16287640243022466,0.2685168935332575,0.6849711410265904,0.046511965440152264,0.2470647006281515,0.7215070031719167,0.031428296199931864
1268,0,0.6111135339564562,0.12040076273220575,0.14122350740471526,0.12726219590662283,0.7302091301112643,0.10733975782288636,0.1624511120658494,0.7471719473339286,0.10243697719905039,0.15039107546702105
1269,2,0.7045579990685022,0.08996985582656701,0.10999792507647083,0.09547422002845982,0.2203459324111208,0.32665760772376307,0.45299645986511616,0.22324720457173958,0.3314775577570063,0.44527523767125404
1270,0,0.5221748818800585,0.15166112051686248,0.16976995285950336,0.1563940447435757,0.5531061873704971,0.23073405952490253,0.21615975310460034,0.5642619549989997,0.20949583175374833,0.22624221324725205
1271,0,0.6115756011584222,0.12025310164193005,0.14105740211888748,0.12711389508076013,0.48430773297552954,0.24665789787275552,0.2690343691517149,0.4635244520932693,0.2592029575810956,0.277272590325635
1272,0,0.5221416775436166,0.15167145088055642,0.16978186112386734,0.15640501045195973,0.40749872771160783,0.3344487735124829,0.25805249877590924,0.403965204970172,0.3235258284868056,0.27250896654302237
1273,0,0.5229254899501724,0.1513399271939756,0.1695378846772327,0.15619669817861934,0.473056655840647,0.03291807754202232,0.4940252666173306,0.4952040421934836,0.021684024212414027,0.4831119335941024
1274,1,0.6252859106096077,0.11688429465023313,0.13659901464479182,0.12123078009536731,0.44774547794464065,0.4210020117402821,0.1312525103150774,0.4408303179182606,0.4687236531306952,0.09044602895104409
1275,2,0.609751396874943,0.12093130261375165,0.14167253596883947,0.12764476454246595,0.25994369592731653,0.27334476708852246,0.466711536984161,0.2775289305690338,0.23727380575785087,0.48519726367311533
1276,1,0.717194899982467,0.08676725834459509,0.1056911581497302,0.0903466835232077,0.4632184481244036,0.3137714014083935,0.2230101504672029,0.48511729534114467,0.30550947733840117,0.20937322732045413
1277,0,0.6104947783189902,0.12062967861446947,0.14143263705561784,0.1274429060109224,0.7976886611775307,0.1524651594502528,0.04984617937221644,0.7483529026656571,0.13808717275907154,0.11355992457527142
1278,2,0.6253064182976332,0.11689128524807277,0.1365857544460783,0.12121654200821584,0.30079502574906175,0.412407923745125,0.2867970505058133,0.28498023870072314,0.3935167408193412,0.32150302047993556
1279,2,0.7177804796266218,0.08657965167893684,0.10547550865132657,0.09016436004311461,0.43421351013059367,0.27380534919831806,0.29198114067108827,0.4468986743037902,0.2830693613014827,0.27003196439472704
1280,1,0.7176277502928686,0.08661777776962573,0.1055364969710875,0.0902179749664181,0.5775832486087481,0.2268184200792957,0.19559833131195628,0.5915815807199416,0.17069611609903854,0.23772230318101978
1281,0,0.7167216966932041,0.08695145690912136,0.10585111304747431,0.09047573335020043,0.5393989504513624,0.22856991077938382,0.2320311387692537,0.516031886861797,0.22128329935382443,0.2626848137843785
1282,2,0.5073719673508912,0.15510193910746076,0.17438959399228984,0.16313649954935824,0.40310834735407514,0.2272222270135131,0.3696694256324118,0.3653441029204036,0.24627346274664952,0.388382434332947
1283,0,0.7179625459400064,0.08646530765309302,0.10543304670148373,0.09013909970541671,0.373968843073455,0.6248997985986361,0.0011313583279088449,0.36238295635933043,0.6365490816347529,0.0010679620059167011
1284,2,0.7041596930161018,0.09012998264736946,0.11012955491787535,0.09558076941865347,0.4613756841613663,0.21981816683995292,0.31880614899868076,0.4153742084463493,0.26666688571090547,0.3179589058427453
